locationRecode.csv,areaCrime.csv,0.236994
locationRecode.csv,areaCrime__1.csv,0.236994
locationRecode.csv,crimes.csv,0.236994
typeLoc__1.csv,areaCrime.csv,0.236994
typeLoc__1.csv,typeLoc.csv,0.236994
typeLoc__2.csv,areaCrime__1.csv,0.2
typeLoc__3.csv,areaCrime__1.csv,0.2
